osm_way_id,centroid_lat,centroid_lng,bbox_area,levels,height,geocode_type,geocode_class,road,suburb,city,country,collected_at
454853233,51.092813539999995,71.42134014,3.026303279993549e-06,2.0,6.0,exhibition_centre,amenity,Mangilik El Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
454857501,51.08923240175439,71.4162258122807,1.2142495999984854e-06,0.0,3.0,yes,office,Mangilik El Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
456502461,51.091349530769236,71.42123595384615,1.5576017100006285e-06,2.0,6.0,research,office,Mangilik El Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
456508223,51.092392658974354,71.41138626410257,1.8308732400023726e-06,6.0,18.0,community_centre,amenity,Анадолы көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
477728313,51.096898466666666,71.42151434444445,2.991090499960363e-07,17.0,51.0,apartments,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
486915968,51.09009946494845,71.40955974020619,3.6781901999525133e-07,5.0,15.0,yes,office,Хейдар Әлиев көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
487262847,51.09075158369565,71.41031966304348,1.936798439996816e-06,6.0,18.0,hotel,tourism,Ақмешіт көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499111886,51.09816728,71.41294976,1.0397750000155798e-07,1.0,3.0,convenience,shop,Хейдар Әлиев көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328449,51.0989246637931,71.41958642758621,5.296709359994057e-06,1.0,3.0,atm,amenity,Turkistan Street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328450,51.09545675384615,71.42122947692307,5.99734349997287e-07,9.0,27.0,apartments,building,Turkistan Street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328451,51.0940607,71.42083235,7.326546000040409e-07,9.0,27.0,yes,building,Turkistan Street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328452,51.094845039999996,71.42061114,2.262080399966971e-07,9.0,27.0,yes,building,Turkistan Street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328453,51.09473728,71.42147066,2.2850140999933026e-07,9.0,27.0,apartments,building,Turkistan Street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328455,51.096011230769236,71.41592518461539,6.908546399930095e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328458,51.09589625555556,71.41491451111112,3.3137069999656113e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328459,51.09499865555556,71.41560761111111,2.9027190000185545e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328460,51.094631500000006,71.41446084444445,3.1203340000049024e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328461,51.09513445555555,71.41464573333333,3.398009999999707e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328462,51.094521809999996,71.41538689000001,3.148332000029935e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328463,51.09540896,71.41554132,8.484059999938268e-08,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328464,51.09548668,71.41489102,1.0568104000177846e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328465,51.09643912,71.41522877999999,1.3524104000190143e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328467,51.09415164,71.41508568,9.346064000245418e-08,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328468,51.09423702,71.41446058,9.698165999883856e-08,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328469,51.09376486,71.4148374,1.4753183999762233e-07,5.0,15.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328470,51.093674899999996,71.41376884,1.4431899999712825e-07,5.0,15.0,parking,amenity,28/5 көше көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328471,51.093968100000005,71.41267792222223,6.009511199957663e-07,9.0,27.0,yes,building,Хейдар Әлиев көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328472,51.09411913636364,71.41136705454545,8.760244500007941e-07,9.0,27.0,yes,building,Хейдар Әлиев көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328473,51.096449953846154,71.41297078461538,2.0459334999986847e-06,5.0,15.0,pitch,leisure,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328474,51.09620072727273,71.40889700909091,7.843361699987166e-07,9.0,27.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328475,51.095383781818185,71.40856530909092,5.654663699998956e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328476,51.0946256,71.40829804545454,5.232389000029667e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328477,51.096839370588235,71.40968253529411,1.3341861899931208e-06,8.0,24.0,apartments,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328478,51.09711610714286,71.40747275714286,1.3074869499995727e-06,8.0,24.0,apartments,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328479,51.09648877777778,71.40666551111111,7.001245900091363e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328480,51.095622575,71.40632789166666,6.728413399956232e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328481,51.09485338461539,71.40599553076923,6.608190799913262e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328482,51.09623086363637,71.40764085454545,4.362677800036885e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328483,51.095485311111105,71.40732562222223,4.22766540004185e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328484,51.09466264545454,71.40707614545454,4.290709499959283e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328485,51.09606033333333,71.4098327,6.575830300003034e-07,9.0,27.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328486,51.09515935384616,71.40951534615384,6.668831599999e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328487,51.094455463636365,71.40918029090909,7.221763600004667e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328500,51.09386796,71.40619606,1.1038372000139997e-07,9.0,27.0,apartments,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328503,51.09155866,71.40774134,1.2735533999720702e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328504,51.093622260000004,71.40847634,1.2735534000086917e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328505,51.09279856,71.40822154,1.2735534000071853e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328506,51.09234876,71.40809014,1.2735534000438068e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328507,51.090340659999995,71.40726394,1.2735534000086917e-07,5.0,15.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328508,51.09112856,71.40767453999999,1.2735534000086917e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
499328514,51.089019349999994,71.40733159666667,1.5091178699970762e-05,2.0,6.0,clothes,shop,Хейдар Әлиев көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
506039362,51.0839299,71.41084479999999,1.4934003999799602e-07,0.0,3.0,yes,building,Turar Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
506039365,51.08352866,71.41066234,6.987371999847803e-08,0.0,3.0,hospital,amenity,Turar Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
506039369,51.0835349,71.40993475,2.0592959999580277e-08,0.0,3.0,hospital,amenity,Turar Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
506039378,51.0846672,71.4121708,3.047408000036474e-08,0.0,3.0,hospital,amenity,Turar Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262270,51.09299239999999,71.40891981666667,1.1978335999793784e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262271,51.09317145714285,71.40769045714286,1.1443200000422426e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262272,51.093445499999994,71.40662151428572,1.235504800004379e-07,9.0,27.0,apartments,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262275,51.093658299999994,71.40689078333334,9.685712999927894e-08,9.0,27.0,apartments,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262276,51.09318778333333,71.40664003333333,9.26022200040981e-08,9.0,27.0,apartments,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262277,51.0929604,71.40745015,1.0610944000202398e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262278,51.09342885,71.40767558333333,1.1919113999779989e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262279,51.093205366666666,71.40909223333334,1.0509884999795486e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262281,51.09198095,71.40862121666667,1.1486394000105596e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262282,51.09206387142857,71.4072898,1.017232199988579e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262283,51.092202542857144,71.40618538571428,1.049598000012526e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262285,51.09195533333334,71.40618026666667,1.0390242000121078e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262286,51.09240533333334,71.40641843333333,7.92157600025003e-08,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262287,51.09231215,71.40728345000001,1.0783704999991298e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262288,51.091863249999996,71.40704723333333,1.0653119999781979e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262289,51.09176983333333,71.40843661666666,1.1196961999944576e-07,9.0,27.0,atm,amenity,Хейдар Әлиев көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262297,51.0912979,71.40604693333334,9.727611999805042e-08,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262298,51.090785700000005,71.40686474285714,1.1121071999967255e-07,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262299,51.09057485,71.4066242,8.171799999899254e-08,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262300,51.09103468333333,71.40688406666668,9.69597200012724e-08,9.0,27.0,yes,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262301,51.09071705,71.40819069999999,1.1771930000111466e-07,9.0,27.0,apartments,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
509262302,51.09051385,71.40800433333334,1.023249300004682e-07,9.0,27.0,apartments,building,Kabanbay Batyr Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
576604731,51.08356834,71.41735942,6.686676000141239e-08,0.0,3.0,hospital,amenity,Turar Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
607960215,51.08867058918919,71.41515832702703,5.765139300007947e-07,2.0,6.0,restaurant,amenity,Ақмешіт көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
607960216,51.08849143846154,71.41659678461538,5.597799600042843e-07,2.0,6.0,office,building,Mangilik El Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
607960217,51.08918998,71.41743845333333,3.8288976000272235e-07,2.0,6.0,house,place,Turkistan Street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
734503172,51.095158420000004,71.4228506,6.935250700030022e-07,1.0,3.0,pitch,leisure,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
734503174,51.09479668,71.4224408,1.4573737999745467e-07,1.0,3.0,apartments,building,Mangilik El Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
734503190,51.084594300000006,71.4199882,1.8026399999984585e-08,1.0,3.0,tertiary,highway,Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
734504335,51.09345675,71.41454811666667,1.324545600004591e-07,1.0,3.0,tertiary,highway,Анадолы көшесі,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
734504339,51.09779428,71.41498172,1.0760048000192907e-07,1.0,3.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
734504341,51.0983344,71.41477486,7.226152499890302e-07,1.0,3.0,yes,building,Uly Dala Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
940718772,51.09444242,71.42232084,1.940095699994658e-07,0.0,3.0,yes,building,Mangilik El Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
940718774,51.093948033333334,71.42256505555557,8.262994200004636e-07,0.0,3.0,apartments,building,Mangilik El Avenue,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
1034967122,51.08604446,71.42058469999999,1.8504980001448406e-08,0.0,3.0,school,building,Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
1077466981,51.08584966,71.41092338,1.1534741999687606e-07,0.0,3.0,yes,building,Rysqulov street,,Astana,Kazakhstan,2026-03-29T14:19:25.031720+00:00
